Date,AAPL,MSFT,JPM,XOM,JNJ,PG,WMT,NVDA
2024-10-14,229.57901000976562,413.3985900878906,214.81539916992188,117.13079833984375,153.8447723388672,164.6692657470703,79.0395736694336,137.85459899902344
2024-10-15,232.11004638671875,413.0040283203125,215.69801330566406,113.60970306396484,156.2248077392578,165.6811065673828,80.3783950805664,131.3946990966797
2024-10-16,230.05543518066406,410.4199523925781,216.910400390625,113.90235137939453,156.39614868164062,164.545166015625,79.95508575439453,135.50828552246094
2024-10-17,230.4226837158203,411.0117492675781,217.66690063476562,113.60970306396484,156.57704162597656,164.44970703125,79.6302261352539,136.71636962890625
2024-10-18,233.25148010253906,412.4320068359375,218.58831787109375,113.28874969482422,157.1958465576172,164.45643615722656,80.04369354248047,137.7847137451172
2024-10-21,234.720458984375,413.04351806640625,216.28965759277344,113.35482025146484,155.01576232910156,162.78575134277344,79.55146789550781,143.4857940673828
2024-10-22,234.1050567626953,421.6539611816406,217.3759307861328,113.94010162353516,155.60598754882812,162.93939208984375,80.74262237548828,143.36598205566406
2024-10-23,229.04302978515625,418.7838134765625,216.6873321533203,113.5341796875,157.9003448486328,162.82418823242188,81.9731674194336,139.34226989746094
2024-10-24,228.85446166992188,418.91204833984375,218.2100830078125,112.89226531982422,155.81544494628906,162.86257934570312,81.74675750732422,140.19094848632812
2024-10-25,229.6881866455078,422.2851257324219,215.62039184570312,112.7978744506836,153.1593475341797,161.51834106445312,81.2249984741211,141.31918334960938
2024-10-28,231.66336059570312,420.7465515136719,218.7144317626953,112.24091339111328,153.8447723388672,162.55531311035156,81.46126556396484,140.30078125
2024-10-29,231.93138122558594,426.03314208984375,216.19264221191406,110.71163940429688,152.40724182128906,160.51016235351562,80.4276123046875,141.02963256835938
2024-10-30,228.38792419433594,426.6051940917969,217.65721130371094,110.1546859741211,152.9022979736328,159.54043579101562,80.12245178222656,139.12261962890625
2024-10-31,224.2291259765625,400.7838134765625,215.2421417236328,110.2396469116211,152.18829345703125,158.59945678710938,80.67371368408203,132.55287170410156
2024-11-01,221.25143432617188,404.7486877441406,216.23147583007812,108.51213836669922,152.44534301757812,158.5226593017578,80.90998840332031,135.1887664794922
2024-11-04,220.3581085205078,402.8648376464844,213.16653442382812,111.9671401977539,150.64601135253906,158.50344848632812,81.16593933105469,135.83773803710938
2024-11-05,221.78741455078125,405.8237609863281,214.82508850097656,112.29754638671875,150.75074768066406,159.15634155273438,82.37677764892578,139.6917266845703
2024-11-06,221.0628662109375,414.42437744140625,239.62564086914062,114.22330474853516,150.3032989501953,154.63400268554688,82.1405258178711,145.38284301757812
2024-11-07,225.78741455078125,419.6023864746094,229.2670440673828,114.36490631103516,149.20848083496094,156.8999786376953,82.54412841796875,148.6477508544922
2024-11-08,225.51914978027344,416.7520446777344,229.84898376464844,114.3271484375,148.00897216796875,161.0286865234375,83.50886535644531,147.399658203125
2024-11-11,222.80648803710938,412.2840881347656,232.08944702148438,113.72298431396484,147.59959411621094,159.41558837890625,82.89851379394531,145.0333709716797
2024-11-12,222.80648803710938,417.23529052734375,232.35134887695312,113.60970306396484,145.31475830078125,159.233154296875,83.66637420654297,148.05862426757812
2024-11-13,223.6908416748047,419.3755798339844,233.90318298339844,114.66697692871094,145.88597106933594,159.9436798095703,84.16844177246094,146.04180908203125
2024-11-14,226.77114868164062,421.0424499511719,234.59182739257812,114.74311828613281,144.58169555664062,160.4237518310547,83.15447998046875,146.53103637695312
2024-11-15,223.5715789794922,409.3153076171875,237.92831420898438,113.55342864990234,146.60952758789062,162.78575134277344,82.93790435791016,141.7584686279297
2024-11-18,226.57241821289062,410.0649108886719,237.65673828125,114.50518798828125,147.34255981445312,163.94757080078125,82.77055358886719,139.9313507080078
2024-11-19,226.8307647705078,412.06707763671875,235.7751007080078,112.90623474121094,145.65750122070312,163.95713806152344,85.25129699707031,146.78065490722656
2024-11-20,227.54620361328125,409.798583984375,233.5346221923828,114.51470184326172,145.76222229003906,164.08197021484375,85.82227325439453,145.6623992919922
2024-11-21,227.06924438476562,408.02960205078125,237.39486694335938,116.04701232910156,148.03750610351562,165.8678741455078,87.01342010498047,146.44119262695312
2024-11-22,228.41065979003906,412.11114501953125,241.07081604003906,115.91377258300781,147.7233428955078,169.2572479248047,89.03150177001953,141.7285614013672
2024-11-25,231.39161682128906,413.88018798828125,242.75845336914062,114.18158721923828,148.3040771484375,170.32301330566406,88.10614013671875,135.80780029296875
2024-11-26,233.56771850585938,422.9722900390625,242.44805908203125,112.2780990600586,148.28488159179688,172.16653442382812,89.88795471191406,136.70639038085938
2024-11-27,233.4385223388672,418.03094482421875,242.2734832763672,111.98304748535156,149.12937927246094,172.2145233154297,90.4490737915039,135.1288604736328
2024-11-29,235.8233184814453,418.4953918457031,242.2056121826172,112.26856994628906,148.75511169433594,172.1185302734375,91.05941772460938,138.03433227539062
2024-12-02,238.06898498535156,425.9272766113281,238.84002685546875,112.16387939453125,148.55360412597656,172.54100036621094,91.19722747802734,138.41372680664062
2024-12-03,241.10952758789062,426.1446838378906,237.45306396484375,111.9925537109375,146.21205139160156,168.43150329589844,92.05369567871094,140.0411834716797
2024-12-04,241.46725463867188,432.2917175292969,236.07577514648438,108.76612854003906,144.39833068847656,168.13385009765625,92.97904205322266,144.91357421875
2024-12-05,241.49703979492188,437.4307556152344,238.09320068359375,109.24198150634766,143.48663330078125,169.0172119140625,93.81581115722656,144.8436737060547
2024-12-06,241.29832458496094,438.3696594238281,239.9166259765625,108.09037780761719,143.28512573242188,166.89524841308594,94.20958709716797,142.2275848388672
2024-12-09,245.18350219726562,440.7909240722656,236.4734649658203,107.45269775390625,143.56341552734375,163.98594665527344,92.36871337890625,138.60299682617188
2024-12-10,246.197021484375,438.1324462890625,235.55203247070312,107.23379516601562,143.20834350585938,165.41659545898438,93.07748413085938,134.86856079101562
2024-12-11,244.9251708984375,443.7261047363281,236.20187377929688,106.51998901367188,140.7228546142578,163.8323516845703,93.4811019897461,139.1022491455078
2024-12-12,246.3858184814453,444.2894592285156,234.26206970214844,106.4248046875,140.33900451660156,164.04356384277344,92.62464904785156,137.1351776123047
2024-12-13,246.55474853515625,442.0262451171875,232.7198944091797,105.49209594726562,140.70367431640625,164.24517822265625,92.98772430419922,134.04978942871094
2024-12-16,249.44625854492188,446.2956237792969,232.3707275390625,103.2364501953125,138.04542541503906,164.32200622558594,93.59943389892578,131.8031463623047
2024-12-17,251.87078857421875,449.1319580078125,231.18746948242188,102.79865264892578,140.5021514892578,163.54429626464844,94.1420669555664,130.19554138183594
2024-12-18,246.4752655029297,432.2620849609375,223.43788146972656,101.28534698486328,138.90911865234375,162.34408569335938,92.29710388183594,128.71775817871094
2024-12-19,248.20419311523438,431.9063415527344,225.94993591308594,100.41927337646484,137.78634643554688,162.44970703125,92.14911651611328,130.48509216308594
2024-12-20,252.87437438964844,431.4813537597656,230.4503173828125,100.76190185546875,138.6404266357422,161.36473083496094,91.00465393066406,134.49911499023438
2024-12-23,253.64942932128906,430.147216796875,231.216552734375,101.17115020751953,139.40814208984375,161.4127197265625,89.13995361328125,139.46170043945312
2024-12-24,256.56085205078125,434.1793212890625,235.0186004638672,101.26632690429688,139.96473693847656,162.20965576171875,91.43875885009766,140.01089477539062
2024-12-26,257.3755798339844,432.9736328125,235.8236083984375,101.35197448730469,139.7056427001953,163.3810577392578,91.54728698730469,139.72132873535156
2024-12-27,253.96739196777344,425.4825744628906,233.9128875732422,101.34246826171875,139.19700622558594,162.7761688232422,90.43241882324219,136.80567932128906
2024-12-30,250.5989227294922,419.849365234375,232.11856079101562,100.65719604492188,137.55601501464844,160.433349609375,89.35701751708984,137.28494262695312
2024-12-31,248.83021545410156,416.55841064453125,232.496826171875,102.37986755371094,138.78436279296875,160.97103881835938,89.13995361328125,134.08973693847656
2025-01-02,242.3019256591797,413.6726379394531,232.778076171875,102.13240051269531,138.20858764648438,159.36758422851562,88.7946548461914,138.10372924804688
2025-01-03,241.81503295898438,418.38671875,235.9593963623047,102.6558837890625,138.37173461914062,158.55145263671875,89.56420135498047,144.2545623779297
2025-01-06,243.44461059570312,422.8340148925781,234.80899047851562,102.54166412353516,137.8631134033203,154.20191955566406,90.20549011230469,149.2071533203125
2025-01-07,240.67233276367188,417.418212890625,237.07078552246094,103.50293731689453,140.32940673828125,154.8740234375,89.59380340576172,139.93101501464844
2025-01-08,241.15921020507812,419.58251953125,237.0318145751953,101.77075958251953,136.52920532226562,155.6421661376953,90.57054138183594,139.9010467529297
2025-01-10,235.3463592529297,414.0382995605469,233.85354614257812,101.39956665039062,136.32766723632812,152.24319458007812,91.75447082519531,135.7073211669922
2025-01-13,232.91189575195312,412.2989501953125,238.084716796875,104.01689147949219,138.6404266357422,152.5120086669922,90.30415344238281,133.03131103515625
2025-01-14,231.79904174804688,410.7967834472656,241.26295471191406,104.42613983154297,138.90911865234375,153.3761749267578,89.5740737915039,131.56349182128906
2025-01-15,236.35987854003906,421.3119812011719,246.02053833007812,106.12977600097656,139.1202392578125,153.28973388671875,90.11670684814453,136.03683471679688
2025-01-16,226.8108673095703,419.60223388671875,247.89239501953125,105.9489517211914,141.80728149414062,154.1058807373047,90.07723999023438,133.3708038330078
2025-01-17,228.51998901367188,424.0000915527344,252.6597442626953,106.90068817138672,141.09713745117188,154.7108154296875,90.70867156982422,137.504638671875
2025-01-21,221.2265625,423.4763488769531,256.43267822265625,106.0916976928711,142.17193603515625,155.27728271484375,91.8333969116211,140.61996459960938
2025-01-22,222.40902709960938,440.9688415527344,256.2474670410156,104.24530029296875,139.40814208984375,158.17697143554688,91.98139190673828,146.85067749023438
2025-01-23,222.24009704589844,441.47283935546875,259.2794494628906,104.83539581298828,140.7228546142578,159.53079223632812,92.55361938476562,147.00045776367188
2025-01-24,221.36566162109375,438.8539123535156,258.1972961425781,103.41728210449219,140.89559936523438,158.5425567626953,93.49089813232422,142.40731811523438
2025-01-27,228.40072631835938,429.4653015136719,259.1819152832031,104.85441589355469,146.7206573486328,163.89431762695312,96.09554290771484,118.24340057373047
2025-01-28,236.74740600585938,441.95709228515625,260.4396057128906,102.82719421386719,144.31195068359375,160.54222106933594,95.98701477050781,128.79762268066406
2025-01-29,237.84042358398438,437.1441650390625,259.8936462402344,103.42680358886719,145.0508575439453,160.58084106445312,96.19419860839844,123.51551818847656
2025-01-30,236.0816650390625,410.12469482421875,261.5022277832031,104.28337860107422,146.7014617919922,161.72076416015625,97.32880401611328,124.46411895751953
2025-01-31,234.5017547607422,410.1938781738281,260.5955810546875,101.67557525634766,146.01051330566406,160.34902954101562,96.8453598022461,119.89093780517578
2025-02-03,226.56246948242188,406.1024169921875,260.11785888671875,101.92301940917969,145.74180603027344,163.02487182617188,98.20687866210938,116.48602294921875
2025-02-04,231.32208251953125,407.5354309082031,261.21954345703125,104.65455627441406,147.29644775390625,162.4163055419922,99.42040252685547,118.47305297851562
2025-02-05,230.99415588378906,408.4446716308594,263.64703369140625,104.57842254638672,148.44802856445312,163.26638793945312,101.08777618408203,124.64383697509766
2025-02-06,231.73939514160156,410.9449462890625,269.9548034667969,103.19837951660156,147.31564331054688,163.14080810546875,101.47254943847656,128.48812866210938
2025-02-07,226.18487548828125,404.9461669921875,268.88238525390625,103.63618469238281,146.9413604736328,162.26173400878906,99.79531860351562,129.64634704589844
2025-02-10,226.45346069335938,407.3871765136719,264.2418212890625,105.61583709716797,148.0161895751953,161.83670043945312,101.5416030883789,133.3708038330078
2025-02-11,231.39735412597656,406.6163635253906,268.0926818847656,106.28205108642578,149.82992553710938,163.672119140625,101.09764862060547,132.6019744873047
2025-02-12,235.62501525878906,404.2444763183594,268.5411682128906,103.0843734741211,148.9950408935547,163.81704711914062,102.22236633300781,130.94442749023438
2025-02-13,240.26052856445312,405.72686767578125,269.38934326171875,103.83338165283203,150.9047393798828,165.2080841064453,103.6430892944336,135.08822631835938
2025-02-14,243.3144073486328,403.6416015625,269.65252685546875,103.93901062011719,149.84912109375,157.35438537597656,102.64661407470703,138.64292907714844
2025-02-18,243.18507385253906,404.8374938964844,272.92828369140625,105.76350402832031,149.92649841308594,159.80804443359375,102.39009094238281,139.19210815429688
2025-02-19,243.5829620361328,409.90728759765625,272.245849609375,105.91715240478516,152.7317657470703,160.83204650878906,102.60713958740234,139.02236938476562
2025-02-20,244.53790283203125,412.07598876953125,260.10809326171875,107.54960632324219,154.4632568359375,161.52757263183594,95.90808868408203,139.9010467529297
2025-02-21,244.25938415527344,404.2331237792969,257.6123352050781,106.29166412353516,156.99769592285156,164.44491577148438,93.51063537597656,134.22950744628906
2025-02-24,245.80125427246094,400.0641174316406,254.78504943847656,106.84860229492188,158.39065551757812,164.74436950683594,92.41548919677734,130.08572387695312
2025-02-25,245.74156188964844,394.0235595703125,250.94386291503906,105.36980438232422,160.66387939453125,166.78268432617188,96.38166046142578,126.44115447998047
2025-02-26,239.09666442871094,395.83575439453125,252.29905700683594,105.11052703857422,157.75218200683594,165.47857666015625,94.91160583496094,131.084228515625
2025-02-27,236.05276489257812,388.7058410644531,252.552490234375,105.77311706542969,158.38095092773438,166.12579345703125,95.49371337890625,119.9708251953125
2025-02-28,240.5688934326172,393.1224365234375,258.0120544433594,106.9062271118164,159.62881469726562,167.9322509765625,97.28933715820312,124.73370361328125
2025-03-03,236.77890014648438,384.7052001953125,254.08314514160156,103.47808074951172,161.81500244140625,169.62277221679688,96.28298950195312,113.88990020751953
2025-03-04,234.68994140625,384.82403564453125,243.9732208251953,103.2668228149414,160.01576232910156,167.29466247558594,93.69808959960938,115.8170166015625
2025-03-05,234.50094604492188,397.1131286621094,245.22113037109375,101.25027465820312,159.72555541992188,168.6761016845703,94.69456481933594,117.12507629394531
2025-03-06,234.09312438964844,393.0234375,240.3562774658203,103.34364318847656,160.41236877441406,168.72438049316406,93.37250518798828,110.40510559082031
2025-03-07,237.81346130371094,389.478271484375,236.203125,104.6880111694336,161.2442626953125,169.97055053710938,90.49161529541016,112.52195739746094
2025-03-10,226.28436279296875,376.45635986328125,226.39544677734375,107.35755157470703,162.22128295898438,170.27001953125,86.64385223388672,106.8204574584961
2025-03-11,219.6792755126953,376.74359130859375,223.39271545410156,104.82245635986328,160.44139099121094,167.23670959472656,86.26893615722656,108.59779357910156
2025-03-12,215.8395538330078,379.53607177734375,222.1837921142578,104.79363250732422,157.52972412109375,162.6481475830078,84.05892944335938,115.57803344726562
2025-03-13,208.5779266357422,375.07989501953125,219.54177856445312,104.3519287109375,157.66514587402344,162.86065673828125,83.3683090209961,115.41825103759766
2025-03-14,212.36790466308594,384.7745666503906,226.6099395751953,107.45358276367188,157.4910125732422,162.26173400878906,84.20692443847656,121.49972534179688
2025-03-17,212.87521362304688,384.9132080078125,228.0625457763672,109.23966979980469,157.52003479003906,163.99090576171875,86.28866577148438,119.36272430419922
2025-03-18,211.57211303710938,379.78363037109375,229.0764617919922,109.12442779541016,158.8839874267578,162.01058959960938,84.44371032714844,115.26846313476562
2025-03-19,214.10870361328125,384.041748046875,233.11264038085938,110.82410430908203,157.66514587402344,162.8413543701172,85.1738052368164,117.35553741455078
2025-03-20,212.97471618652344,383.07135009765625,233.01513671875,111.29463195800781,157.6941680908203,161.85601806640625,84.6607666015625,118.3641128540039
2025-03-21,217.12277221679688,387.4482421875,235.56942749023438,110.9105224609375,158.28424072265625,161.02523803710938,85.06143951416016,117.5352783203125
2025-03-24,219.56983947753906,389.2504577636719,241.83816528320312,111.19860076904297,157.955322265625,160.02056884765625,86.55530548095703,121.24009704589844
2025-03-25,222.57395935058594,391.31024169921875,244.83116149902344,111.95721435546875,155.75950622558594,157.3157501220703,83.8544692993164,120.52110290527344
2025-03-26,220.3656463623047,386.1708068847656,244.73365783691406,113.57044982910156,156.4366455078125,160.91897583007812,84.29966735839844,113.60079956054688
2025-03-27,222.67344665527344,386.7748718261719,241.89663696289062,113.20555877685547,157.80056762695312,162.9766082763672,84.71517181396484,111.27406311035156
2025-03-28,216.75469970703125,375.109619140625,236.7588348388672,113.05192565917969,158.36163330078125,162.3197021484375,84.24031066894531,109.51652526855469
2025-03-31,220.9624786376953,371.73291015625,239.14736938476562,114.20423126220703,160.42201232910156,164.6284637451172,86.85210418701172,108.22832489013672
2025-04-01,222.01690673828125,378.46661376953125,237.5485076904297,114.30986022949219,148.24334716796875,164.76370239257812,87.88098907470703,109.99585723876953
2025-04-02,222.71324157714844,378.4171447753906,239.6543426513672,113.9545669555664,150.28439331054688,163.73976135253906,88.80105590820312,110.26546478271484
2025-04-03,202.1220245361328,369.47503662109375,222.9539794921875,107.96250915527344,154.59872436523438,166.53152465820312,86.3277587890625,101.65753936767578
2025-04-04,187.389892578125,356.3343505859375,206.2684783935547,100.1939697265625,148.23367309570312,158.1851348876953,82.3012466430664,94.17801666259766
2025-04-07,180.5062713623047,354.3736572265625,210.34913635253906,98.849609375,145.6992645263672,154.78475952148438,82.93440246582031,97.50334930419922
2025-04-08,171.5137481689453,351.1058044433594,212.73275756835938,96.76583099365234,145.0995330810547,153.00730895996094,80.91620635986328,96.16522979736328
2025-04-09,197.8048553466797,386.6857604980469,229.86949157714844,101.59596252441406,146.03782653808594,156.8037567138672,88.64276123046875,114.17000579833984
2025-04-10,189.4191436767578,377.6347961425781,222.7774200439453,95.95922088623047,143.8323211669922,158.00160217285156,89.64197540283203,107.4194564819336
2025-04-11,197.1085205078125,384.6656188964844,231.6940155029297,99.04165649414062,146.7729949951172,161.23776245117188,91.8085708618164,110.77476501464844
2025-04-14,201.45555114746094,384.0318908691406,230.24224853515625,99.2817153930664,149.3170928955078,163.38232421875,93.71794891357422,110.55506896972656
2025-04-15,201.07754516601562,381.9721374511719,228.6825714111328,99.00325012207031,148.6012725830078,162.7447509765625,92.9660873413086,112.04297637939453
2025-04-16,193.2489013671875,367.98968505859375,225.229736328125,100.04993438720703,148.88177490234375,160.73544311523438,90.21578216552734,104.3437728881836
2025-04-17,195.9446563720703,364.1969909667969,227.534912109375,102.67146301269531,152.32546997070312,164.8313446044922,92.2240982055664,101.34796905517578
2025-04-21,192.14476013183594,355.6213684082031,224.62156677246094,101.1638412475586,151.79344177246094,161.11524963378906,91.42274475097656,96.77438354492188
2025-04-22,198.69017028808594,363.246337890625,231.09564208984375,103.99662017822266,152.59632873535156,163.18568420410156,93.83667755126953,98.75159454345703
2025-04-23,203.52464294433594,370.7426452636719,236.28472900390625,103.10357666015625,150.30377197265625,161.09579467773438,93.94549560546875,102.5662612915039
2025-04-24,207.27479553222656,383.52679443359375,239.97299194335938,104.31350708007812,149.8684539794922,155.0691680908203,94.81608581542969,106.28104400634766
2025-04-25,208.18002319335938,388.0325012207031,238.90380859375,104.25589752197266,149.5299072265625,156.5175018310547,94.0740966796875,110.85465240478516
2025-04-28,209.0354766845703,387.3492431640625,238.580078125,104.31350708007812,150.27474975585938,157.32431030273438,94.20272827148438,108.57784271240234
2025-04-29,210.09988403320312,390.2012023925781,239.953369140625,104.05424499511719,150.8164520263672,157.72280883789062,95.01396179199219,108.867431640625
2025-04-30,211.38308715820312,391.4092712402344,239.953369140625,101.4327163696289,151.203369140625,158.02415466308594,96.2110366821289,108.76756286621094
2025-05-01,212.19879150390625,421.2556457519531,242.1800994873047,101.5767593383789,149.41380310058594,155.506591796875,96.36932373046875,111.45380401611328
2025-05-02,204.2706756591797,431.0393981933594,247.69287109375,101.98967742919922,151.0195770263672,156.03147888183594,97.69501495361328,114.33976745605469
2025-05-05,197.84463500976562,431.9207458496094,247.74191284179688,99.1664810180664,149.93617248535156,154.3887481689453,98.26881408691406,113.66072082519531
2025-05-06,197.4666290283203,429.0885925292969,244.4950408935547,100.54927062988281,149.42349243164062,154.7969970703125,97.49715423583984,113.38111114501953
2025-05-07,195.218505859375,429.12823486328125,244.63238525390625,100.4532470703125,152.16104125976562,154.83587646484375,97.77415466308594,116.89617919921875
2025-05-08,196.45201110839844,433.9012451171875,248.63453674316406,101.85523223876953,150.57461547851562,154.21376037597656,96.38911437988281,117.20574951171875
2025-05-09,197.48654174804688,434.4557800292969,248.2519989013672,103.04595184326172,149.18167114257812,153.25146484375,95.91805267333984,116.48675537109375
2025-05-12,209.95704650878906,444.8832092285156,255.08900451660156,104.82245635986328,149.10426330566406,156.40084838867188,95.94779205322266,122.82786560058594
2025-05-13,212.0885772705078,444.764404296875,257.9925842285156,105.11052703857422,143.5904998779297,154.29153442382812,95.08500671386719,129.7481689453125
2025-05-14,211.490966796875,448.52734375,260.5724182128906,104.16947937011719,141.5784454345703,153.60140991210938,96.02713012695312,135.1505889892578
2025-05-15,210.61444091796875,449.5392761230469,262.3870544433594,105.2258071899414,144.72227478027344,157.86863708496094,95.55111694335938,134.64132690429688
2025-05-16,210.42518615722656,450.6702575683594,262.45574951171875,104.84784698486328,146.38607788085938,158.7143096923828,97.4254379272461,135.21051025390625
2025-05-19,207.9550018310547,455.2337646484375,259.826904296875,103.18097686767578,147.5081787109375,160.16265869140625,97.30644226074219,135.38026428222656
2025-05-20,206.04258728027344,454.5393371582031,260.61163330078125,101.70793151855469,148.63995361328125,161.00831604003906,96.98909759521484,134.1919403076172
2025-05-21,201.2914276123047,448.98370361328125,256.06011962890625,100.45779418945312,148.17562866210938,160.80419921875,95.63045501708984,131.6155548095703
2025-05-22,200.56431579589844,451.25555419921875,255.6972198486328,99.78910827636719,147.62425231933594,160.4153594970703,95.13459777832031,132.64410400390625
2025-05-23,194.49838256835938,446.6126403808594,255.73643493652344,99.84724426269531,147.9434814453125,161.22216796875,95.54119873046875,131.10626220703125
2025-05-27,199.41885375976562,457.0393371582031,260.22906494140625,100.32210540771484,149.51422119140625,163.06903076171875,96.77091979980469,135.31036376953125
2025-05-28,199.62803649902344,453.7357482910156,258.46337890625,98.95567321777344,148.71420288085938,162.68023681640625,96.4337387084961,134.621337890625
2025-05-29,199.15988159179688,455.0453186035156,259.3266296386719,99.51775360107422,149.836181640625,163.84666442871094,96.2948989868164,138.99520874023438
2025-05-30,200.05633544921875,456.71197509765625,258.96368408203125,99.13980865478516,151.4264373779297,165.1394805908203,97.90147399902344,134.94090270996094
2025-06-02,200.90298461914062,458.3092346191406,259.611083984375,99.86663818359375,151.61181640625,163.08848571777344,98.94275665283203,137.187744140625
2025-06-03,202.46676635742188,459.3013000488281,261.1903381347656,100.59346008300781,150.65570068359375,162.1844940185547,99.1510238647461,141.02235412597656
2025-06-04,202.01856994628906,460.1941223144531,259.17950439453125,99.13980865478516,149.48495483398438,161.3096466064453,98.52623748779297,141.7213897705078
2025-06-05,199.83718872070312,463.9739685058594,256.9527893066406,98.684326171875,149.9142303466797,158.2477264404297,97.14776611328125,139.79408264160156
2025-06-06,203.11419677734375,466.6525573730469,260.66064453125,101.04893493652344,151.25083923339844,159.43360900878906,96.66182708740234,141.5216522216797
2025-06-09,200.65394592285156,469.00384521484375,261.6513977050781,101.7273178100586,151.44595336914062,158.0144500732422,96.64199829101562,142.43040466308594
2025-06-10,201.869140625,467.18829345703125,263.4759216308594,103.90782165527344,152.63621520996094,158.28662109375,96.5130615234375,143.75852966308594
2025-06-11,197.99452209472656,468.8748474121094,263.03448486328125,105.93325805664062,151.4752197265625,157.57701110839844,95.00568389892578,142.6400146484375
2025-06-12,198.412841796875,475.0752868652344,263.12274169921875,106.34027862548828,152.8411102294922,158.61709594726562,94.0437240600586,144.80712890625
2025-06-13,195.67372131347656,471.1962890625,259.89556884765625,108.65645599365234,153.2703857421875,155.79820251464844,93.6569595336914,141.78114318847656
2025-06-16,197.6359100341797,475.3431701660156,265.2023010253906,109.00533294677734,151.4362030029297,156.38143920898438,93.5082015991211,144.49754333496094
2025-06-17,194.86691284179688,474.25189208984375,264.37835693359375,110.4783706665039,148.66542053222656,154.08741760253906,93.46852111816406,143.92828369140625
2025-06-18,195.80320739746094,476.4344482421875,268.7336730957031,109.69339752197266,147.05564880371094,153.60140991210938,94.30155181884766,145.28648376464844
2025-06-20,200.20574951171875,473.6169738769531,269.7538146972656,111.15673828125,146.1385498046875,154.6317596435547,95.3230209350586,143.65866088867188
2025-06-23,200.70376586914062,482.1488037109375,272.9613952636719,108.28817749023438,147.63128662109375,156.5272216796875,97.05850982666016,143.97824096679688
2025-06-24,199.50851440429688,486.2261962890625,275.8943786621094,104.99320983886719,148.4800567626953,155.8759765625,97.18743896484375,147.7032470703125
2025-06-25,200.76353454589844,488.36907958984375,278.6409606933594,105.02228546142578,148.56787109375,154.5248260498047,96.45356750488281,154.10475158691406
2025-06-26,200.20574951171875,493.508056640625,283.24151611328125,106.59224700927734,148.304443359375,154.1943359375,95.22383880615234,154.8137969970703
2025-06-27,200.28543090820312,492.0100402832031,281.6327819824219,106.00109100341797,148.6947021484375,155.3899383544922,96.46349334716797,157.54017639160156
2025-06-30,204.3592529296875,493.4684143066406,284.3794250488281,104.46989440917969,149.0264129638672,154.8650360107422,96.9692611694336,157.7798614501953
2025-07-01,206.99879455566406,488.15087890625,284.869873046875,105.86540222167969,152.11912536621094,156.7119140625,97.4254379272461,153.09609985351562
2025-07-02,211.6005401611328,487.198486328125,286.4295349121094,107.6195068359375,151.76791381835938,156.6924591064453,96.80066680908203,157.04083251953125
2025-07-03,212.70614624023438,494.8870849609375,291.75201416015625,108.73397064208984,152.2069549560547,156.3328094482422,97.54444885253906,159.1280517578125
2025-07-07,209.12037658691406,493.77593994140625,287.77984619140625,107.67764282226562,151.4849853515625,156.0120391845703,98.52623748779297,158.02952575683594
2025-07-08,209.18011474609375,492.68463134765625,278.72174072265625,110.6624984741211,151.99227905273438,153.4750213623047,96.28498077392578,159.78717041015625
2025-07-09,210.3056640625,499.52008056640625,279.0962829589844,110.28455352783203,152.47036743164062,153.11538696289062,96.00729370117188,162.66334533691406
2025-07-10,211.57066345214844,497.50616455078125,284.05413818359375,111.37964630126953,153.84600830078125,154.05824279785156,94.07347106933594,163.88172912597656
2025-07-11,210.32559204101562,499.33154296875,282.7431640625,111.86419677734375,153.0752410888672,152.6585235595703,93.6172866821289,164.7006378173828
2025-07-14,207.7956085205078,499.033935546875,284.55682373046875,110.40084075927734,152.99720764160156,149.46051025390625,94.98583984375,163.85177612304688
2025-07-15,208.28369140625,501.8117370605469,282.4376525878906,109.42204284667969,151.38742065429688,148.4106903076172,94.59907531738281,170.4729461669922
2025-07-16,209.3295440673828,501.61334228515625,281.7181396484375,108.76304626464844,160.76315307617188,149.4313507080078,94.3610610961914,171.14205932617188
2025-07-17,209.1901092529297,507.6451721191406,285.73956298828125,108.21066284179688,159.00701904296875,151.2685089111328,94.30155181884766,172.7698974609375
2025-07-18,210.3455047607422,506.0082092285156,287.08990478515625,104.44082641601562,159.70948791503906,151.7940673828125,94.26190185546875,172.18067932128906
2025-07-21,211.640380859375,506.01812744140625,286.7942199707031,104.7121810913086,160.3533935546875,151.7255401611328,94.87674713134766,171.1520538330078
2025-07-22,213.55276489257812,501.2660827636719,287.2475891113281,105.1870346069336,163.83636474609375,154.9454345703125,95.05525207519531,166.80784606933594
2025-07-23,213.3037872314453,501.8613586425781,292.5011291503906,106.53409576416016,164.97784423828125,154.90626525878906,94.88667297363281,170.55284118652344
2025-07-24,212.91531372070312,506.8316345214844,292.2940979003906,107.3675308227539,165.4266357421875,155.42498779296875,95.79903411865234,173.5089111328125
2025-07-25,213.03485107421875,509.6392822265625,294.33441162109375,106.98958587646484,164.19735717773438,154.9258575439453,96.66182708740234,173.26922607421875
2025-07-28,213.2041778564453,508.4388122558594,293.9992980957031,107.99745178222656,162.16806030273438,153.76121520996094,96.80066680908203,176.514892578125
2025-07-29,210.43515014648438,508.50823974609375,292.7771301269531,109.39295959472656,164.01197814941406,153.27186584472656,97.51470184326172,175.2765350341797
2025-07-30,208.2239227294922,509.17291259765625,295.3299255371094,108.44324493408203,163.1826934814453,149.62136840820312,96.78083038330078,179.03155517578125
